ProjectID,ProjectName,ProjectType,Status,TitleID,TitleName,PlannedHours,ActualHours,RemainingPlannedHours
97,Optimized incremental orchestration,Fixed-Price,Complete,105,Associate Partner,81.95,25.52,56.43
97,Optimized incremental orchestration,Fixed-Price,Complete,106,Partner,58.73,0.0,58.73
97,Optimized incremental orchestration,Fixed-Price,Complete,106,Partner,76.07,0.0,76.07
97,Optimized incremental orchestration,Fixed-Price,Complete,106,Partner,71.74,186.8,0.0
97,Optimized incremental orchestration,Fixed-Price,Complete,106,Partner,88.29,25.52,62.77
98,Seamless immersive benchmark,Time & Materials,Complete,101,Consultant,93.22,87.82,5.4
98,Seamless immersive benchmark,Time & Materials,Complete,101,Consultant,58.69,0.0,58.69
98,Seamless immersive benchmark,Time & Materials,Complete,101,Consultant,88.57,64.76,23.81
98,Seamless immersive benchmark,Time & Materials,Complete,101,Consultant,109.31,114.31,0.0
98,Seamless immersive benchmark,Time & Materials,Complete,102,Senior Consultant,89.3,0.0,89.3
98,Seamless immersive benchmark,Time & Materials,Complete,102,Senior Consultant,83.41,0.0,83.41
98,Seamless immersive benchmark,Time & Materials,Complete,102,Senior Consultant,108.01,64.76,43.25
98,Seamless immersive benchmark,Time & Materials,Complete,102,Senior Consultant,61.52,0.0,61.52
98,Seamless immersive benchmark,Time & Materials,Complete,103,Manager,119.02,0.0,119.02
98,Seamless immersive benchmark,Time & Materials,Complete,103,Manager,48.91,0.0,48.91
98,Seamless immersive benchmark,Time & Materials,Complete,103,Manager,110.46,194.28,0.0
98,Seamless immersive benchmark,Time & Materials,Complete,103,Manager,37.49,114.31,0.0
98,Seamless immersive benchmark,Time & Materials,Complete,104,Senior Manager,53.85,0.0,53.85
98,Seamless immersive benchmark,Time & Materials,Complete,104,Senior Manager,40.47,0.0,40.47
98,Seamless immersive benchmark,Time & Materials,Complete,104,Senior Manager,112.78,0.0,112.78
98,Seamless immersive benchmark,Time & Materials,Complete,104,Senior Manager,95.21,0.0,95.21
98,Seamless immersive benchmark,Time & Materials,Complete,105,Associate Partner,90.49,0.0,90.49
98,Seamless immersive benchmark,Time & Materials,Complete,105,Associate Partner,117.31,0.0,117.31
98,Seamless immersive benchmark,Time & Materials,Complete,105,Associate Partner,38.54,0.0,38.54
98,Seamless immersive benchmark,Time & Materials,Complete,105,Associate Partner,58.04,0.0,58.04
98,Seamless immersive benchmark,Time & Materials,Complete,106,Partner,34.68,0.0,34.68
98,Seamless immersive benchmark,Time & Materials,Complete,106,Partner,31.98,138.04,0.0
98,Seamless immersive benchmark,Time & Materials,Complete,106,Partner,78.97,0.0,78.97
98,Seamless immersive benchmark,Time & Materials,Complete,106,Partner,100.46,0.0,100.46
99,Open-source methodical productivity,Time & Materials,Complete,101,Consultant,115.16,0.0,115.16
99,Open-source methodical productivity,Time & Materials,Complete,101,Consultant,105.8,0.0,105.8
99,Open-source methodical productivity,Time & Materials,Complete,101,Consultant,118.73,128.91,0.0
99,Open-source methodical productivity,Time & Materials,Complete,101,Consultant,69.88,0.0,69.88
99,Open-source methodical productivity,Time & Materials,Complete,102,Senior Consultant,82.18,41.82,40.36
99,Open-source methodical productivity,Time & Materials,Complete,102,Senior Consultant,48.84,0.0,48.84
99,Open-source methodical productivity,Time & Materials,Complete,102,Senior Consultant,100.26,0.0,100.26
99,Open-source methodical productivity,Time & Materials,Complete,102,Senior Consultant,63.86,91.33,0.0
99,Open-source methodical productivity,Time & Materials,Complete,103,Manager,78.62,0.0,78.62
99,Open-source methodical productivity,Time & Materials,Complete,103,Manager,36.53,107.95,0.0
99,Open-source methodical productivity,Time & Materials,Complete,103,Manager,65.12,0.0,65.12
99,Open-source methodical productivity,Time & Materials,Complete,103,Manager,63.06,0.0,63.06
99,Open-source methodical productivity,Time & Materials,Complete,104,Senior Manager,34.53,0.0,34.53
99,Open-source methodical productivity,Time & Materials,Complete,104,Senior Manager,93.3,107.95,0.0
99,Open-source methodical productivity,Time & Materials,Complete,104,Senior Manager,82.07,128.91,0.0
99,Open-source methodical productivity,Time & Materials,Complete,104,Senior Manager,77.34,0.0,77.34
99,Open-source methodical productivity,Time & Materials,Complete,105,Associate Partner,35.66,41.82,0.0
99,Open-source methodical productivity,Time & Materials,Complete,105,Associate Partner,66.23,0.0,66.23
99,Open-source methodical productivity,Time & Materials,Complete,105,Associate Partner,112.02,0.0,112.02
99,Open-source methodical productivity,Time & Materials,Complete,105,Associate Partner,102.79,0.0,102.79
99,Open-source methodical productivity,Time & Materials,Complete,106,Partner,46.86,0.0,46.86
99,Open-source methodical productivity,Time & Materials,Complete,106,Partner,112.8,0.0,112.8
99,Open-source methodical productivity,Time & Materials,Complete,106,Partner,79.87,128.91,0.0
99,Open-source methodical productivity,Time & Materials,Complete,106,Partner,62.56,0.0,62.56
100,Open-source asynchronous monitoring,Fixed-Price,Complete,101,Consultant,38.76,0.0,38.76
100,Open-source asynchronous monitoring,Fixed-Price,Complete,101,Consultant,104.72,0.0,104.72
100,Open-source asynchronous monitoring,Fixed-Price,Complete,101,Consultant,107.13,0.0,107.13
100,Open-source asynchronous monitoring,Fixed-Price,Complete,101,Consultant,40.33,0.0,40.33
100,Open-source asynchronous monitoring,Fixed-Price,Complete,102,Senior Consultant,57.28,0.0,57.28
100,Open-source asynchronous monitoring,Fixed-Price,Complete,102,Senior Consultant,89.76,0.0,89.76
100,Open-source asynchronous monitoring,Fixed-Price,Complete,102,Senior Consultant,91.58,98.7,0.0
100,Open-source asynchronous monitoring,Fixed-Price,Complete,102,Senior Consultant,41.35,0.0,41.35
100,Open-source asynchronous monitoring,Fixed-Price,Complete,103,Manager,87.44,0.0,87.44
100,Open-source asynchronous monitoring,Fixed-Price,Complete,103,Manager,60.45,66.13,0.0
100,Open-source asynchronous monitoring,Fixed-Price,Complete,103,Manager,109.42,0.0,109.42
100,Open-source asynchronous monitoring,Fixed-Price,Complete,103,Manager,77.66,0.0,77.66
100,Open-source asynchronous monitoring,Fixed-Price,Complete,104,Senior Manager,61.5,0.0,61.5
100,Open-source asynchronous monitoring,Fixed-Price,Complete,104,Senior Manager,114.2,0.0,114.2
100,Open-source asynchronous monitoring,Fixed-Price,Complete,104,Senior Manager,48.32,0.0,48.32
100,Open-source asynchronous monitoring,Fixed-Price,Complete,104,Senior Manager,54.2,0.0,54.2
100,Open-source asynchronous monitoring,Fixed-Price,Complete,105,Associate Partner,113.55,43.0,70.55
100,Open-source asynchronous monitoring,Fixed-Price,Complete,105,Associate Partner,112.1,0.0,112.1
100,Open-source asynchronous monitoring,Fixed-Price,Complete,105,Associate Partner,108.6,98.7,9.9
100,Open-source asynchronous monitoring,Fixed-Price,Complete,105,Associate Partner,31.89,0.0,31.89
100,Open-source asynchronous monitoring,Fixed-Price,Complete,106,Partner,35.91,0.0,35.91
100,Open-source asynchronous monitoring,Fixed-Price,Complete,106,Partner,48.84,0.0,48.84
100,Open-source asynchronous monitoring,Fixed-Price,Complete,106,Partner,35.38,0.0,35.38
100,Open-source asynchronous monitoring,Fixed-Price,Complete,106,Partner,95.06,46.77,48.29
101,Upgradable next generation task-force,Fixed-Price,Complete,101,Consultant,76.64,64.04,12.6
101,Upgradable next generation task-force,Fixed-Price,Complete,101,Consultant,114.66,0.0,114.66
101,Upgradable next generation task-force,Fixed-Price,Complete,101,Consultant,78.53,0.0,78.53
101,Upgradable next generation task-force,Fixed-Price,Complete,101,Consultant,74.22,0.0,74.22
101,Upgradable next generation task-force,Fixed-Price,Complete,102,Senior Consultant,33.38,0.0,33.38
101,Upgradable next generation task-force,Fixed-Price,Complete,102,Senior Consultant,34.3,24.55,9.75
101,Upgradable next generation task-force,Fixed-Price,Complete,102,Senior Consultant,117.19,42.82,74.37
101,Upgradable next generation task-force,Fixed-Price,Complete,102,Senior Consultant,115.55,31.21,84.34
101,Upgradable next generation task-force,Fixed-Price,Complete,103,Manager,81.23,0.0,81.23
101,Upgradable next generation task-force,Fixed-Price,Complete,103,Manager,61.7,0.0,61.7
101,Upgradable next generation task-force,Fixed-Price,Complete,103,Manager,73.58,21.41,52.17
101,Upgradable next generation task-force,Fixed-Price,Complete,103,Manager,64.52,62.42,2.1
101,Upgradable next generation task-force,Fixed-Price,Complete,104,Senior Manager,112.87,0.0,112.87
101,Upgradable next generation task-force,Fixed-Price,Complete,104,Senior Manager,107.09,0.0,107.09
101,Upgradable next generation task-force,Fixed-Price,Complete,104,Senior Manager,35.72,21.41,14.31
101,Upgradable next generation task-force,Fixed-Price,Complete,104,Senior Manager,68.19,0.0,68.19
101,Upgradable next generation task-force,Fixed-Price,Complete,105,Associate Partner,117.16,0.0,117.16
101,Upgradable next generation task-force,Fixed-Price,Complete,105,Associate Partner,65.64,0.0,65.64
101,Upgradable next generation task-force,Fixed-Price,Complete,105,Associate Partner,79.65,0.0,79.65
101,Upgradable next generation task-force,Fixed-Price,Complete,105,Associate Partner,94.32,0.0,94.32
101,Upgradable next generation task-force,Fixed-Price,Complete,106,Partner,78.65,0.0,78.65
101,Upgradable next generation task-force,Fixed-Price,Complete,106,Partner,47.92,0.0,47.92
101,Upgradable next generation task-force,Fixed-Price,Complete,106,Partner,105.7,21.41,84.29
101,Upgradable next generation task-force,Fixed-Price,Complete,106,Partner,84.34,0.0,84.34
102,Virtual intangible matrices,Fixed-Price,Complete,101,Consultant,99.02,149.45,0.0
102,Virtual intangible matrices,Fixed-Price,Complete,101,Consultant,40.54,0.0,40.54
102,Virtual intangible matrices,Fixed-Price,Complete,101,Consultant,41.76,46.17,0.0
102,Virtual intangible matrices,Fixed-Price,Complete,101,Consultant,119.87,0.0,119.87
102,Virtual intangible matrices,Fixed-Price,Complete,102,Senior Consultant,54.15,149.45,0.0
102,Virtual intangible matrices,Fixed-Price,Complete,102,Senior Consultant,77.54,0.0,77.54
102,Virtual intangible matrices,Fixed-Price,Complete,102,Senior Consultant,63.47,46.17,17.3
102,Virtual intangible matrices,Fixed-Price,Complete,102,Senior Consultant,32.23,0.0,32.23
102,Virtual intangible matrices,Fixed-Price,Complete,103,Manager,83.17,0.0,83.17
102,Virtual intangible matrices,Fixed-Price,Complete,103,Manager,41.42,0.0,41.42
102,Virtual intangible matrices,Fixed-Price,Complete,103,Manager,32.33,0.0,32.33
102,Virtual intangible matrices,Fixed-Price,Complete,103,Manager,105.17,69.87,35.3
102,Virtual intangible matrices,Fixed-Price,Complete,104,Senior Manager,94.93,0.0,94.93
102,Virtual intangible matrices,Fixed-Price,Complete,104,Senior Manager,83.32,0.0,83.32
102,Virtual intangible matrices,Fixed-Price,Complete,104,Senior Manager,49.96,0.0,49.96
102,Virtual intangible matrices,Fixed-Price,Complete,104,Senior Manager,62.88,69.87,0.0
102,Virtual intangible matrices,Fixed-Price,Complete,105,Associate Partner,114.72,0.0,114.72
102,Virtual intangible matrices,Fixed-Price,Complete,105,Associate Partner,73.42,50.48,22.94
102,Virtual intangible matrices,Fixed-Price,Complete,105,Associate Partner,100.24,0.0,100.24
102,Virtual intangible matrices,Fixed-Price,Complete,105,Associate Partner,105.75,69.87,35.88
102,Virtual intangible matrices,Fixed-Price,Complete,106,Partner,109.35,0.0,109.35
102,Virtual intangible matrices,Fixed-Price,Complete,106,Partner,86.03,0.0,86.03
102,Virtual intangible matrices,Fixed-Price,Complete,106,Partner,48.11,0.0,48.11
102,Virtual intangible matrices,Fixed-Price,Complete,106,Partner,79.92,0.0,79.92
103,Phased context-sensitive knowledge base,Time & Materials,Complete,101,Consultant,102.45,0.0,102.45
103,Phased context-sensitive knowledge base,Time & Materials,Complete,101,Consultant,57.15,0.0,57.15
103,Phased context-sensitive knowledge base,Time & Materials,Complete,101,Consultant,66.95,133.08,0.0
103,Phased context-sensitive knowledge base,Time & Materials,Complete,101,Consultant,35.69,0.0,35.69
103,Phased context-sensitive knowledge base,Time & Materials,Complete,102,Senior Consultant,117.06,0.0,117.06
103,Phased context-sensitive knowledge base,Time & Materials,Complete,102,Senior Consultant,64.56,0.0,64.56
103,Phased context-sensitive knowledge base,Time & Materials,Complete,102,Senior Consultant,110.87,0.0,110.87
103,Phased context-sensitive knowledge base,Time & Materials,Complete,102,Senior Consultant,41.85,0.0,41.85
103,Phased context-sensitive knowledge base,Time & Materials,Complete,103,Manager,54.17,0.0,54.17
103,Phased context-sensitive knowledge base,Time & Materials,Complete,103,Manager,106.9,0.0,106.9
103,Phased context-sensitive knowledge base,Time & Materials,Complete,103,Manager,110.66,133.08,0.0
103,Phased context-sensitive knowledge base,Time & Materials,Complete,103,Manager,107.29,0.0,107.29
103,Phased context-sensitive knowledge base,Time & Materials,Complete,104,Senior Manager,74.53,0.0,74.53
103,Phased context-sensitive knowledge base,Time & Materials,Complete,104,Senior Manager,97.41,145.26,0.0
103,Phased context-sensitive knowledge base,Time & Materials,Complete,104,Senior Manager,91.71,0.0,91.71
103,Phased context-sensitive knowledge base,Time & Materials,Complete,104,Senior Manager,87.04,0.0,87.04
103,Phased context-sensitive knowledge base,Time & Materials,Complete,105,Associate Partner,37.75,130.67,0.0
103,Phased context-sensitive knowledge base,Time & Materials,Complete,105,Associate Partner,54.51,0.0,54.51
103,Phased context-sensitive knowledge base,Time & Materials,Complete,105,Associate Partner,107.31,0.0,107.31
103,Phased context-sensitive knowledge base,Time & Materials,Complete,105,Associate Partner,52.79,0.0,52.79
103,Phased context-sensitive knowledge base,Time & Materials,Complete,106,Partner,80.32,130.67,0.0
103,Phased context-sensitive knowledge base,Time & Materials,Complete,106,Partner,40.58,0.0,40.58
103,Phased context-sensitive knowledge base,Time & Materials,Complete,106,Partner,37.99,0.0,37.99
103,Phased context-sensitive knowledge base,Time & Materials,Complete,106,Partner,79.98,32.55,47.43
104,Stand-alone zero trust hardware,Fixed-Price,Complete,101,Consultant,115.97,202.84,0.0
104,Stand-alone zero trust hardware,Fixed-Price,Complete,101,Consultant,83.68,0.0,83.68
104,Stand-alone zero trust hardware,Fixed-Price,Complete,101,Consultant,67.62,0.0,67.62
104,Stand-alone zero trust hardware,Fixed-Price,Complete,101,Consultant,56.52,0.0,56.52
104,Stand-alone zero trust hardware,Fixed-Price,Complete,102,Senior Consultant,51.61,0.0,51.61
104,Stand-alone zero trust hardware,Fixed-Price,Complete,102,Senior Consultant,62.94,44.97,17.97
104,Stand-alone zero trust hardware,Fixed-Price,Complete,102,Senior Consultant,52.61,0.0,52.61
104,Stand-alone zero trust hardware,Fixed-Price,Complete,102,Senior Consultant,81.41,0.0,81.41
104,Stand-alone zero trust hardware,Fixed-Price,Complete,103,Manager,59.12,0.0,59.12
104,Stand-alone zero trust hardware,Fixed-Price,Complete,103,Manager,102.64,0.0,102.64
104,Stand-alone zero trust hardware,Fixed-Price,Complete,103,Manager,58.85,139.54,0.0
104,Stand-alone zero trust hardware,Fixed-Price,Complete,103,Manager,97.09,0.0,97.09
104,Stand-alone zero trust hardware,Fixed-Price,Complete,104,Senior Manager,46.54,0.0,46.54
104,Stand-alone zero trust hardware,Fixed-Price,Complete,104,Senior Manager,77.1,0.0,77.1
104,Stand-alone zero trust hardware,Fixed-Price,Complete,104,Senior Manager,42.15,0.0,42.15
104,Stand-alone zero trust hardware,Fixed-Price,Complete,104,Senior Manager,64.11,85.17,0.0
104,Stand-alone zero trust hardware,Fixed-Price,Complete,105,Associate Partner,81.92,0.0,81.92
104,Stand-alone zero trust hardware,Fixed-Price,Complete,105,Associate Partner,40.51,0.0,40.51
104,Stand-alone zero trust hardware,Fixed-Price,Complete,105,Associate Partner,56.66,69.77,0.0
104,Stand-alone zero trust hardware,Fixed-Price,Complete,105,Associate Partner,57.25,0.0,57.25
104,Stand-alone zero trust hardware,Fixed-Price,Complete,106,Partner,43.94,0.0,43.94
104,Stand-alone zero trust hardware,Fixed-Price,Complete,106,Partner,41.62,0.0,41.62
104,Stand-alone zero trust hardware,Fixed-Price,Complete,106,Partner,81.51,69.77,11.74
104,Stand-alone zero trust hardware,Fixed-Price,Complete,106,Partner,71.34,85.17,0.0
105,User-centric fresh-thinking microservice,Time & Materials,Complete,101,Consultant,95.29,81.86,13.43
105,User-centric fresh-thinking microservice,Time & Materials,Complete,101,Consultant,97.18,0.0,97.18
105,User-centric fresh-thinking microservice,Time & Materials,Complete,101,Consultant,49.6,0.0,49.6
105,User-centric fresh-thinking microservice,Time & Materials,Complete,101,Consultant,107.57,49.9,57.67
105,User-centric fresh-thinking microservice,Time & Materials,Complete,102,Senior Consultant,40.19,81.86,0.0
105,User-centric fresh-thinking microservice,Time & Materials,Complete,102,Senior Consultant,110.42,0.0,110.42
105,User-centric fresh-thinking microservice,Time & Materials,Complete,102,Senior Consultant,90.93,35.85,55.08
105,User-centric fresh-thinking microservice,Time & Materials,Complete,102,Senior Consultant,72.94,49.9,23.04
105,User-centric fresh-thinking microservice,Time & Materials,Complete,103,Manager,66.57,0.0,66.57
105,User-centric fresh-thinking microservice,Time & Materials,Complete,103,Manager,98.11,30.18,67.93
105,User-centric fresh-thinking microservice,Time & Materials,Complete,103,Manager,102.29,35.85,66.44
105,User-centric fresh-thinking microservice,Time & Materials,Complete,103,Manager,119.51,49.9,69.61
105,User-centric fresh-thinking microservice,Time & Materials,Complete,104,Senior Manager,73.66,0.0,73.66
105,User-centric fresh-thinking microservice,Time & Materials,Complete,104,Senior Manager,59.88,30.18,29.7
105,User-centric fresh-thinking microservice,Time & Materials,Complete,104,Senior Manager,80.57,0.0,80.57
105,User-centric fresh-thinking microservice,Time & Materials,Complete,104,Senior Manager,91.13,0.0,91.13
105,User-centric fresh-thinking microservice,Time & Materials,Complete,105,Associate Partner,78.67,0.0,78.67
105,User-centric fresh-thinking microservice,Time & Materials,Complete,105,Associate Partner,97.0,0.0,97.0
105,User-centric fresh-thinking microservice,Time & Materials,Complete,105,Associate Partner,96.68,0.0,96.68
105,User-centric fresh-thinking microservice,Time & Materials,Complete,105,Associate Partner,36.67,0.0,36.67
105,User-centric fresh-thinking microservice,Time & Materials,Complete,106,Partner,103.65,0.0,103.65
105,User-centric fresh-thinking microservice,Time & Materials,Complete,106,Partner,43.68,0.0,43.68
105,User-centric fresh-thinking microservice,Time & Materials,Complete,106,Partner,89.57,35.85,53.72
105,User-centric fresh-thinking microservice,Time & Materials,Complete,106,Partner,119.35,0.0,119.35
106,Implemented coherent middleware,Time & Materials,Complete,101,Consultant,82.86,0.0,82.86
106,Implemented coherent middleware,Time & Materials,Complete,101,Consultant,50.99,0.0,50.99
106,Implemented coherent middleware,Time & Materials,Complete,101,Consultant,58.52,0.0,58.52
106,Implemented coherent middleware,Time & Materials,Complete,101,Consultant,88.42,171.8,0.0
106,Implemented coherent middleware,Time & Materials,Complete,102,Senior Consultant,37.69,0.0,37.69
106,Implemented coherent middleware,Time & Materials,Complete,102,Senior Consultant,107.8,0.0,107.8
106,Implemented coherent middleware,Time & Materials,Complete,102,Senior Consultant,72.06,25.54,46.52
106,Implemented coherent middleware,Time & Materials,Complete,102,Senior Consultant,92.83,0.0,92.83
106,Implemented coherent middleware,Time & Materials,Complete,103,Manager,70.48,0.0,70.48
106,Implemented coherent middleware,Time & Materials,Complete,103,Manager,57.84,0.0,57.84
106,Implemented coherent middleware,Time & Materials,Complete,103,Manager,55.7,25.54,30.16
106,Implemented coherent middleware,Time & Materials,Complete,103,Manager,87.43,0.0,87.43
106,Implemented coherent middleware,Time & Materials,Complete,104,Senior Manager,98.07,0.0,98.07
106,Implemented coherent middleware,Time & Materials,Complete,104,Senior Manager,92.47,0.0,92.47
106,Implemented coherent middleware,Time & Materials,Complete,104,Senior Manager,116.55,0.0,116.55
106,Implemented coherent middleware,Time & Materials,Complete,104,Senior Manager,58.85,0.0,58.85
106,Implemented coherent middleware,Time & Materials,Complete,105,Associate Partner,101.47,93.86,7.61
106,Implemented coherent middleware,Time & Materials,Complete,105,Associate Partner,31.45,0.0,31.45
106,Implemented coherent middleware,Time & Materials,Complete,105,Associate Partner,58.16,25.54,32.62
106,Implemented coherent middleware,Time & Materials,Complete,105,Associate Partner,38.42,0.0,38.42
106,Implemented coherent middleware,Time & Materials,Complete,106,Partner,74.51,0.0,74.51
106,Implemented coherent middleware,Time & Materials,Complete,106,Partner,63.54,62.49,1.05
106,Implemented coherent middleware,Time & Materials,Complete,106,Partner,38.82,0.0,38.82
106,Implemented coherent middleware,Time & Materials,Complete,106,Partner,68.44,0.0,68.44
107,Fundamental systematic parallelism,Time & Materials,Complete,101,Consultant,56.21,38.32,17.89
107,Fundamental systematic parallelism,Time & Materials,Complete,101,Consultant,113.93,0.0,113.93
107,Fundamental systematic parallelism,Time & Materials,Complete,101,Consultant,98.7,0.0,98.7
107,Fundamental systematic parallelism,Time & Materials,Complete,101,Consultant,103.51,0.0,103.51
107,Fundamental systematic parallelism,Time & Materials,Complete,102,Senior Consultant,99.5,0.0,99.5
107,Fundamental systematic parallelism,Time & Materials,Complete,102,Senior Consultant,107.36,26.58,80.78
107,Fundamental systematic parallelism,Time & Materials,Complete,102,Senior Consultant,42.29,124.67,0.0
107,Fundamental systematic parallelism,Time & Materials,Complete,102,Senior Consultant,116.36,30.42,85.94
107,Fundamental systematic parallelism,Time & Materials,Complete,103,Manager,36.8,0.0,36.8
107,Fundamental systematic parallelism,Time & Materials,Complete,103,Manager,93.88,26.58,67.3
107,Fundamental systematic parallelism,Time & Materials,Complete,103,Manager,50.58,124.67,0.0
107,Fundamental systematic parallelism,Time & Materials,Complete,103,Manager,101.34,0.0,101.34
107,Fundamental systematic parallelism,Time & Materials,Complete,104,Senior Manager,104.48,0.0,104.48
107,Fundamental systematic parallelism,Time & Materials,Complete,104,Senior Manager,73.4,0.0,73.4
107,Fundamental systematic parallelism,Time & Materials,Complete,104,Senior Manager,109.42,124.67,0.0
107,Fundamental systematic parallelism,Time & Materials,Complete,104,Senior Manager,84.34,0.0,84.34
107,Fundamental systematic parallelism,Time & Materials,Complete,105,Associate Partner,68.49,0.0,68.49
107,Fundamental systematic parallelism,Time & Materials,Complete,105,Associate Partner,76.83,0.0,76.83
107,Fundamental systematic parallelism,Time & Materials,Complete,105,Associate Partner,31.81,124.67,0.0
107,Fundamental systematic parallelism,Time & Materials,Complete,105,Associate Partner,74.4,0.0,74.4
107,Fundamental systematic parallelism,Time & Materials,Complete,106,Partner,83.65,0.0,83.65
107,Fundamental systematic parallelism,Time & Materials,Complete,106,Partner,117.77,0.0,117.77
107,Fundamental systematic parallelism,Time & Materials,Complete,106,Partner,97.75,0.0,97.75
107,Fundamental systematic parallelism,Time & Materials,Complete,106,Partner,33.61,0.0,33.61
108,Robust next generation analyzer,Time & Materials,Complete,101,Consultant,111.52,0.0,111.52
108,Robust next generation analyzer,Time & Materials,Complete,101,Consultant,69.12,86.33,0.0
108,Robust next generation analyzer,Time & Materials,Complete,101,Consultant,30.64,0.0,30.64
108,Robust next generation analyzer,Time & Materials,Complete,101,Consultant,78.29,0.0,78.29
108,Robust next generation analyzer,Time & Materials,Complete,102,Senior Consultant,117.76,67.63,50.13
108,Robust next generation analyzer,Time & Materials,Complete,102,Senior Consultant,47.36,0.0,47.36
108,Robust next generation analyzer,Time & Materials,Complete,102,Senior Consultant,103.75,0.0,103.75
108,Robust next generation analyzer,Time & Materials,Complete,102,Senior Consultant,114.13,0.0,114.13
108,Robust next generation analyzer,Time & Materials,Complete,103,Manager,50.91,0.0,50.91
108,Robust next generation analyzer,Time & Materials,Complete,103,Manager,47.2,0.0,47.2
108,Robust next generation analyzer,Time & Materials,Complete,103,Manager,62.38,25.43,36.95
108,Robust next generation analyzer,Time & Materials,Complete,103,Manager,105.15,0.0,105.15
108,Robust next generation analyzer,Time & Materials,Complete,104,Senior Manager,109.32,0.0,109.32
108,Robust next generation analyzer,Time & Materials,Complete,104,Senior Manager,99.19,0.0,99.19
108,Robust next generation analyzer,Time & Materials,Complete,104,Senior Manager,78.67,25.43,53.24
108,Robust next generation analyzer,Time & Materials,Complete,104,Senior Manager,105.83,0.0,105.83
108,Robust next generation analyzer,Time & Materials,Complete,105,Associate Partner,59.54,67.63,0.0
108,Robust next generation analyzer,Time & Materials,Complete,105,Associate Partner,53.9,0.0,53.9
108,Robust next generation analyzer,Time & Materials,Complete,105,Associate Partner,90.96,0.0,90.96
108,Robust next generation analyzer,Time & Materials,Complete,105,Associate Partner,57.29,0.0,57.29
108,Robust next generation analyzer,Time & Materials,Complete,106,Partner,40.16,0.0,40.16
108,Robust next generation analyzer,Time & Materials,Complete,106,Partner,99.05,86.33,12.72
108,Robust next generation analyzer,Time & Materials,Complete,106,Partner,93.24,0.0,93.24
108,Robust next generation analyzer,Time & Materials,Complete,106,Partner,68.65,0.0,68.65
109,Sharable mission-critical focus group,Time & Materials,Complete,101,Consultant,58.43,0.0,58.43
109,Sharable mission-critical focus group,Time & Materials,Complete,101,Consultant,72.77,0.0,72.77
109,Sharable mission-critical focus group,Time & Materials,Complete,101,Consultant,84.15,36.76,47.39
109,Sharable mission-critical focus group,Time & Materials,Complete,101,Consultant,52.23,0.0,52.23
109,Sharable mission-critical focus group,Time & Materials,Complete,102,Senior Consultant,95.63,0.0,95.63
109,Sharable mission-critical focus group,Time & Materials,Complete,102,Senior Consultant,58.55,0.0,58.55
109,Sharable mission-critical focus group,Time & Materials,Complete,102,Senior Consultant,35.46,0.0,35.46
109,Sharable mission-critical focus group,Time & Materials,Complete,102,Senior Consultant,110.97,0.0,110.97
109,Sharable mission-critical focus group,Time & Materials,Complete,103,Manager,108.73,38.03,70.7
109,Sharable mission-critical focus group,Time & Materials,Complete,103,Manager,98.97,0.0,98.97
109,Sharable mission-critical focus group,Time & Materials,Complete,103,Manager,67.2,0.0,67.2
109,Sharable mission-critical focus group,Time & Materials,Complete,103,Manager,111.97,0.0,111.97
109,Sharable mission-critical focus group,Time & Materials,Complete,104,Senior Manager,114.48,0.0,114.48
109,Sharable mission-critical focus group,Time & Materials,Complete,104,Senior Manager,74.82,0.0,74.82
109,Sharable mission-critical focus group,Time & Materials,Complete,104,Senior Manager,79.2,36.76,42.44
109,Sharable mission-critical focus group,Time & Materials,Complete,104,Senior Manager,114.9,0.0,114.9
109,Sharable mission-critical focus group,Time & Materials,Complete,105,Associate Partner,102.46,38.03,64.43
109,Sharable mission-critical focus group,Time & Materials,Complete,105,Associate Partner,57.9,0.0,57.9
109,Sharable mission-critical focus group,Time & Materials,Complete,105,Associate Partner,69.24,36.76,32.48
109,Sharable mission-critical focus group,Time & Materials,Complete,105,Associate Partner,76.82,107.68,0.0
109,Sharable mission-critical focus group,Time & Materials,Complete,106,Partner,106.55,0.0,106.55
109,Sharable mission-critical focus group,Time & Materials,Complete,106,Partner,103.08,0.0,103.08
109,Sharable mission-critical focus group,Time & Materials,Complete,106,Partner,97.38,36.76,60.62
109,Sharable mission-critical focus group,Time & Materials,Complete,106,Partner,90.94,0.0,90.94
110,Realigned neutral service-desk,Time & Materials,Complete,101,Consultant,58.48,50.15,8.33
110,Realigned neutral service-desk,Time & Materials,Complete,101,Consultant,45.55,0.0,45.55
110,Realigned neutral service-desk,Time & Materials,Complete,101,Consultant,55.59,0.0,55.59
110,Realigned neutral service-desk,Time & Materials,Complete,101,Consultant,113.09,0.0,113.09
110,Realigned neutral service-desk,Time & Materials,Complete,102,Senior Consultant,99.66,0.0,99.66
110,Realigned neutral service-desk,Time & Materials,Complete,102,Senior Consultant,64.14,82.62,0.0
110,Realigned neutral service-desk,Time & Materials,Complete,102,Senior Consultant,82.72,32.01,50.71
110,Realigned neutral service-desk,Time & Materials,Complete,102,Senior Consultant,92.04,0.0,92.04
110,Realigned neutral service-desk,Time & Materials,Complete,103,Manager,34.69,0.0,34.69
110,Realigned neutral service-desk,Time & Materials,Complete,103,Manager,111.98,0.0,111.98
110,Realigned neutral service-desk,Time & Materials,Complete,103,Manager,82.81,64.02,18.79
