_rowid,DeliverableID,TitleID,PlannedHours,created_at
1588,265,104,71.96,2025-10-04 23:02:51.762927
1589,265,105,47.09,2025-10-04 23:02:51.762927
1590,265,106,93.16,2025-10-04 23:02:51.762927
1591,266,101,58.42,2025-10-05 17:26:24.761198
1592,266,102,35.12,2025-10-05 17:26:24.761198
1593,266,103,98.99,2025-10-05 17:26:24.761198
1594,266,104,93.19,2025-10-05 17:26:24.761198
1595,266,105,59.82,2025-10-05 17:26:24.761198
1596,266,106,90.81,2025-10-05 17:26:24.761198
1597,267,101,35.58,2025-10-07 21:17:33.577940
1598,267,102,60.54,2025-10-07 21:17:33.577940
1599,267,103,75.53,2025-10-07 21:17:33.577940
1600,267,104,44.57,2025-10-07 21:17:33.577940
1601,267,105,89.23,2025-10-07 21:17:33.577940
1602,267,106,119.8,2025-10-07 21:17:33.577940
1603,268,101,109.49,2025-10-15 19:59:51.150932
1604,268,102,67.33,2025-10-15 19:59:51.150932
1605,268,103,64.85,2025-10-15 19:59:51.150932
1606,268,104,89.37,2025-10-15 19:59:51.150932
1607,268,105,69.78,2025-10-15 19:59:51.150932
1608,268,106,88.34,2025-10-15 19:59:51.150932
1609,269,101,114.65,2025-10-18 13:29:51.986503
1610,269,102,88.39,2025-10-18 13:29:51.986503
1611,269,103,115.91,2025-10-18 13:29:51.986503
1612,269,104,43.63,2025-10-18 13:29:51.986503
1613,269,105,72.97,2025-10-18 13:29:51.986503
1614,269,106,84.16,2025-10-18 13:29:51.986503
1615,270,101,102.27,2025-10-26 01:13:58.916038
1616,270,102,78.63,2025-10-26 01:13:58.916038
1617,270,103,37.14,2025-10-26 01:13:58.916038
1618,270,104,80.93,2025-10-26 01:13:58.916038
1619,270,105,111.72,2025-10-26 01:13:58.916038
1620,270,106,65.67,2025-10-26 01:13:58.916038
1621,271,101,43.63,2025-10-30 13:53:21.164896
1622,271,102,68.95,2025-10-30 13:53:21.164896
1623,271,103,83.61,2025-10-30 13:53:21.164896
1624,271,104,37.26,2025-10-30 13:53:21.164896
1625,271,105,114.56,2025-10-30 13:53:21.164896
1626,271,106,97.96,2025-10-30 13:53:21.164896
1627,272,101,86.71,2025-10-30 18:30:40.241223
1628,272,102,104.58,2025-10-30 18:30:40.241223
1629,272,103,100.51,2025-10-30 18:30:40.241223
1630,272,104,54.94,2025-10-30 18:30:40.241223
1631,272,105,114.68,2025-10-30 18:30:40.241223
1632,272,106,41.19,2025-10-30 18:30:40.241223
1633,273,101,83.87,2025-11-09 23:11:09.563670
1634,273,102,67.27,2025-11-09 23:11:09.563670
1635,273,103,116.22,2025-11-09 23:11:09.563670
1636,273,104,78.7,2025-11-09 23:11:09.563670
1637,273,105,84.46,2025-11-09 23:11:09.563670
1638,273,106,49.84,2025-11-09 23:11:09.563670
1639,274,101,84.39,2025-11-21 04:28:16.981792
1640,274,102,98.73,2025-11-21 04:28:16.981792
1641,274,103,77.11,2025-11-21 04:28:16.981792
1642,274,104,50.41,2025-11-21 04:28:16.981792
1643,274,105,89.99,2025-11-21 04:28:16.981792
1644,274,106,37.21,2025-11-21 04:28:16.981792
1645,275,101,36.4,2025-11-26 14:11:11.551883
1646,275,102,81.65,2025-11-26 14:11:11.551883
1647,275,103,80.94,2025-11-26 14:11:11.551883
1648,275,104,109.02,2025-11-26 14:11:11.551883
1649,275,105,80.21,2025-11-26 14:11:11.551883
1650,275,106,116.38,2025-11-26 14:11:11.551883
1651,276,101,33.97,2025-12-06 11:32:14.344215
1652,276,102,46.67,2025-12-06 11:32:14.344215
1653,276,103,78.71,2025-12-06 11:32:14.344215
1654,276,104,88.1,2025-12-06 11:32:14.344215
1655,276,105,34.1,2025-12-06 11:32:14.344215
1656,276,106,115.14,2025-12-06 11:32:14.344215
1657,277,101,79.93,2025-12-21 20:42:35.367203
1658,277,102,36.91,2025-12-21 20:42:35.367203
1659,277,103,30.38,2025-12-21 20:42:35.367203
1660,277,104,90.34,2025-12-21 20:42:35.367203
1661,277,105,87.76,2025-12-21 20:42:35.367203
1662,277,106,66.97,2025-12-21 20:42:35.367203
1663,278,101,45.94,2025-12-25 00:58:41.231614
1664,278,102,38.86,2025-12-25 00:58:41.231614
1665,278,103,116.1,2025-12-25 00:58:41.231614
1666,278,104,83.94,2025-12-25 00:58:41.231614
1667,278,105,95.58,2025-12-25 00:58:41.231614
1668,278,106,58.38,2025-12-25 00:58:41.231614
1669,279,101,38.73,2025-12-29 15:48:07.569726
1670,279,102,46.11,2025-12-29 15:48:07.569726
1671,279,103,101.78,2025-12-29 15:48:07.569726
1672,279,104,90.98,2025-12-29 15:48:07.569726
1673,279,105,79.22,2025-12-29 15:48:07.569726
1674,279,106,72.76,2025-12-29 15:48:07.569726
1675,280,101,101.92,2026-01-01 11:39:41.797706
1676,280,102,60.08,2026-01-01 11:39:41.797706
1677,280,103,95.78,2026-01-01 11:39:41.797706
1678,280,104,67.8,2026-01-01 11:39:41.797706
1679,280,105,82.05,2026-01-01 11:39:41.797706
1680,280,106,104.94,2026-01-01 11:39:41.797706
1681,281,101,42.17,2026-01-09 17:53:29.919358
1682,281,102,90.79,2026-01-09 17:53:29.919358
1683,281,103,65.64,2026-01-09 17:53:29.919358
1684,281,104,41.97,2026-01-09 17:53:29.919358
1685,281,105,44.29,2026-01-09 17:53:29.919358
1686,281,106,115.43,2026-01-09 17:53:29.919358
1687,282,101,96.8,2026-01-11 14:08:55.975518
1688,282,102,32.27,2026-01-11 14:08:55.975518
1689,282,103,61.93,2026-01-11 14:08:55.975518
1690,282,104,100.22,2026-01-11 14:08:55.975518
1691,282,105,80.75,2026-01-11 14:08:55.975518
1692,282,106,53.5,2026-01-11 14:08:55.975518
1693,283,101,101.66,2026-01-13 10:09:56.072834
1694,283,102,96.15,2026-01-13 10:09:56.072834
1695,283,103,84.91,2026-01-13 10:09:56.072834
1696,283,104,73.94,2026-01-13 10:09:56.072834
1697,283,105,41.99,2026-01-13 10:09:56.072834
1698,283,106,53.52,2026-01-13 10:09:56.072834
1699,284,101,110.69,2026-01-22 04:20:28.081864
1700,284,102,47.67,2026-01-22 04:20:28.081864
1701,284,103,32.03,2026-01-22 04:20:28.081864
1702,284,104,107.55,2026-01-22 04:20:28.081864
1703,284,105,81.94,2026-01-22 04:20:28.081864
1704,284,106,110.16,2026-01-22 04:20:28.081864
1705,285,101,57.58,2026-01-24 21:01:02.828720
1706,285,102,79.96,2026-01-24 21:01:02.828720
1707,285,103,82.92,2026-01-24 21:01:02.828720
1708,285,104,68.38,2026-01-24 21:01:02.828720
1709,285,105,85.39,2026-01-24 21:01:02.828720
1710,285,106,37.34,2026-01-24 21:01:02.828720
1711,286,101,103.07,2026-02-06 14:03:48.463480
1712,286,102,31.25,2026-02-06 14:03:48.463480
1713,286,103,88.44,2026-02-06 14:03:48.463480
1714,286,104,90.2,2026-02-06 14:03:48.463480
1715,286,105,101.88,2026-02-06 14:03:48.463480
1716,286,106,113.95,2026-02-06 14:03:48.463480
1717,287,101,109.76,2026-02-07 10:19:11.576188
1718,287,102,71.27,2026-02-07 10:19:11.576188
1719,287,103,80.81,2026-02-07 10:19:11.576188
1720,287,104,89.67,2026-02-07 10:19:11.576188
1721,287,105,91.12,2026-02-07 10:19:11.576188
1722,287,106,113.86,2026-02-07 10:19:11.576188
1723,288,101,110.76,2026-02-09 13:28:55.088753
1724,288,102,53.06,2026-02-09 13:28:55.088753
1725,288,103,49.86,2026-02-09 13:28:55.088753
1726,288,104,42.43,2026-02-09 13:28:55.088753
1727,288,105,107.32,2026-02-09 13:28:55.088753
1728,288,106,75.01,2026-02-09 13:28:55.088753
1729,289,101,57.3,2026-02-10 17:19:50.152831
1730,289,102,100.37,2026-02-10 17:19:50.152831
1731,289,103,98.93,2026-02-10 17:19:50.152831
1732,289,104,92.25,2026-02-10 17:19:50.152831
1733,289,105,116.91,2026-02-10 17:19:50.152831
1734,289,106,65.42,2026-02-10 17:19:50.152831
1735,290,101,48.61,2026-02-11 20:55:13.165593
1736,290,102,75.4,2026-02-11 20:55:13.165593
1737,290,103,58.1,2026-02-11 20:55:13.165593
1738,290,104,68.47,2026-02-11 20:55:13.165593
1739,290,105,88.07,2026-02-11 20:55:13.165593
1740,290,106,97.07,2026-02-11 20:55:13.165593
1741,291,101,108.79,2026-02-28 01:21:30.147165
1742,291,102,57.22,2026-02-28 01:21:30.147165
1743,291,103,107.28,2026-02-28 01:21:30.147165
1744,291,104,107.15,2026-02-28 01:21:30.147165
1745,291,105,98.82,2026-02-28 01:21:30.147165
1746,291,106,43.2,2026-02-28 01:21:30.147165
1747,292,101,75.05,2026-02-28 17:48:41.910766
1748,292,102,88.12,2026-02-28 17:48:41.910766
1749,292,103,75.95,2026-02-28 17:48:41.910766
1750,292,104,40.8,2026-02-28 17:48:41.910766
1751,292,105,58.09,2026-02-28 17:48:41.910766
1752,292,106,102.22,2026-02-28 17:48:41.910766
1753,293,101,115.71,2026-02-28 18:20:38.329053
1754,293,102,59.59,2026-02-28 18:20:38.329053
1755,293,103,89.61,2026-02-28 18:20:38.329053
1756,293,104,97.66,2026-02-28 18:20:38.329053
1757,293,105,103.08,2026-02-28 18:20:38.329053
1758,293,106,115.12,2026-02-28 18:20:38.329053
1759,294,101,96.78,2026-03-03 16:15:34.437807
1760,294,102,91.0,2026-03-03 16:15:34.437807
1761,294,103,52.71,2026-03-03 16:15:34.437807
1762,294,104,108.57,2026-03-03 16:15:34.437807
1763,294,105,45.2,2026-03-03 16:15:34.437807
1764,294,106,34.83,2026-03-03 16:15:34.437807
1765,295,101,106.42,2026-03-05 15:09:59.662482
1766,295,102,64.51,2026-03-05 15:09:59.662482
1767,295,103,45.15,2026-03-05 15:09:59.662482
1768,295,104,105.28,2026-03-05 15:09:59.662482
1769,295,105,79.4,2026-03-05 15:09:59.662482
1770,295,106,47.03,2026-03-05 15:09:59.662482
1771,296,101,104.58,2026-03-22 10:49:24.761837
1772,296,102,104.66,2026-03-22 10:49:24.761837
1773,296,103,93.84,2026-03-22 10:49:24.761837
1774,296,104,39.49,2026-03-22 10:49:24.761837
1775,296,105,105.5,2026-03-22 10:49:24.761837
1776,296,106,90.39,2026-03-22 10:49:24.761837
1777,297,101,109.14,2026-03-22 13:06:26.421323
1778,297,102,95.28,2026-03-22 13:06:26.421323
1779,297,103,40.13,2026-03-22 13:06:26.421323
1780,297,104,66.7,2026-03-22 13:06:26.421323
1781,297,105,109.77,2026-03-22 13:06:26.421323
1782,297,106,34.25,2026-03-22 13:06:26.421323
1783,298,101,52.39,2026-03-22 17:08:11.780359
1784,298,102,114.79,2026-03-22 17:08:11.780359
1785,298,103,56.84,2026-03-22 17:08:11.780359
1786,298,104,99.8,2026-03-22 17:08:11.780359
1787,298,105,65.38,2026-03-22 17:08:11.780359
1788,298,106,42.53,2026-03-22 17:08:11.780359
1789,299,101,75.7,2026-03-25 06:59:58.225011
1790,299,102,42.45,2026-03-25 06:59:58.225011
1791,299,103,118.45,2026-03-25 06:59:58.225011
1792,299,104,52.5,2026-03-25 06:59:58.225011
1793,299,105,36.6,2026-03-25 06:59:58.225011
1794,299,106,89.68,2026-03-25 06:59:58.225011
1795,300,101,36.08,2026-03-27 02:05:55.236856
1796,300,102,95.16,2026-03-27 02:05:55.236856
1797,300,103,113.59,2026-03-27 02:05:55.236856
1798,300,104,68.75,2026-03-27 02:05:55.236856
1799,300,105,40.72,2026-03-27 02:05:55.236856
1800,300,106,76.12,2026-03-27 02:05:55.236856
1801,301,101,39.95,2026-04-07 12:35:17.416073
1802,301,102,33.2,2026-04-07 12:35:17.416073
1803,301,103,119.49,2026-04-07 12:35:17.416073
1804,301,104,50.95,2026-04-07 12:35:17.416073
1805,301,105,34.84,2026-04-07 12:35:17.416073
1806,301,106,47.09,2026-04-07 12:35:17.416073
1807,302,101,102.22,2026-04-10 22:04:44.280591
1808,302,102,60.71,2026-04-10 22:04:44.280591
1809,302,103,69.98,2026-04-10 22:04:44.280591
1810,302,104,90.8,2026-04-10 22:04:44.280591
1811,302,105,75.8,2026-04-10 22:04:44.280591
1812,302,106,107.53,2026-04-10 22:04:44.280591
1813,303,101,56.79,2026-04-21 01:49:54.050013
1814,303,102,56.83,2026-04-21 01:49:54.050013
1815,303,103,58.84,2026-04-21 01:49:54.050013
1816,303,104,44.79,2026-04-21 01:49:54.050013
1817,303,105,100.48,2026-04-21 01:49:54.050013
1818,303,106,41.02,2026-04-21 01:49:54.050013
1819,304,101,54.66,2026-05-16 15:45:10.508163
1820,304,102,116.01,2026-05-16 15:45:10.508163
1821,304,103,115.83,2026-05-16 15:45:10.508163
1822,304,104,61.71,2026-05-16 15:45:10.508163
1823,304,105,33.88,2026-05-16 15:45:10.508163
1824,304,106,46.12,2026-05-16 15:45:10.508163
1825,305,101,72.21,2026-07-14 21:46:46.184294
1826,305,102,102.08,2026-07-14 21:46:46.184294
1827,305,103,46.21,2026-07-14 21:46:46.184294
1828,305,104,39.89,2026-07-14 21:46:46.184294
1829,305,105,109.53,2026-07-14 21:46:46.184294
1830,305,106,60.86,2026-07-14 21:46:46.184294
1831,306,101,57.69,2026-07-23 00:59:37.414576
1832,306,102,113.35,2026-07-23 00:59:37.414576
1833,306,103,44.55,2026-07-23 00:59:37.414576
1834,306,104,116.92,2026-07-23 00:59:37.414576
1835,306,105,48.52,2026-07-23 00:59:37.414576
1836,306,106,96.74,2026-07-23 00:59:37.414576
1837,307,101,79.86,2026-07-30 08:35:06.558694
1838,307,102,78.11,2026-07-30 08:35:06.558694
1839,307,103,47.59,2026-07-30 08:35:06.558694
1840,307,104,44.96,2026-07-30 08:35:06.558694
1841,307,105,112.48,2026-07-30 08:35:06.558694
1842,307,106,59.51,2026-07-30 08:35:06.558694
1843,308,101,60.79,2026-07-31 07:21:00.605272
1844,308,102,116.54,2026-07-31 07:21:00.605272
1845,308,103,70.04,2026-07-31 07:21:00.605272
1846,308,104,74.01,2026-07-31 07:21:00.605272
1847,308,105,61.65,2026-07-31 07:21:00.605272
1848,308,106,111.86,2026-07-31 07:21:00.605272
1849,309,101,103.06,2026-08-11 23:07:14.076634
1850,309,102,60.77,2026-08-11 23:07:14.076634
1851,309,103,69.03,2026-08-11 23:07:14.076634
1852,309,104,106.36,2026-08-11 23:07:14.076634
1853,309,105,62.69,2026-08-11 23:07:14.076634
1854,309,106,101.45,2026-08-11 23:07:14.076634
1855,310,101,106.05,2026-08-22 04:24:52.256450
1856,310,102,65.55,2026-08-22 04:24:52.256450
1857,310,103,34.61,2026-08-22 04:24:52.256450
1858,310,104,66.17,2026-08-22 04:24:52.256450
1859,310,105,90.64,2026-08-22 04:24:52.256450
1860,310,106,70.53,2026-08-22 04:24:52.256450
1861,311,101,87.13,2026-08-26 23:42:05.585939
1862,311,102,46.78,2026-08-26 23:42:05.585939
1863,311,103,97.44,2026-08-26 23:42:05.585939
1864,311,104,79.11,2026-08-26 23:42:05.585939
1865,311,105,48.37,2026-08-26 23:42:05.585939
1866,311,106,56.27,2026-08-26 23:42:05.585939
1867,312,101,94.36,2026-09-02 18:16:41.913018
1868,312,102,116.14,2026-09-02 18:16:41.913018
1869,312,103,68.44,2026-09-02 18:16:41.913018
1870,312,104,72.76,2026-09-02 18:16:41.913018
1871,312,105,110.82,2026-09-02 18:16:41.913018
1872,312,106,77.25,2026-09-02 18:16:41.913018
1873,313,101,84.02,2026-09-09 11:31:38.842461
1874,313,102,95.81,2026-09-09 11:31:38.842461
1875,313,103,99.28,2026-09-09 11:31:38.842461
1876,313,104,117.79,2026-09-09 11:31:38.842461
1877,313,105,81.62,2026-09-09 11:31:38.842461
1878,313,106,60.75,2026-09-09 11:31:38.842461
1879,314,101,59.51,2026-09-15 00:59:00.679944
1880,314,102,103.42,2026-09-15 00:59:00.679944
1881,314,103,83.76,2026-09-15 00:59:00.679944
1882,314,104,65.43,2026-09-15 00:59:00.679944
1883,314,105,72.61,2026-09-15 00:59:00.679944
1884,314,106,106.91,2026-09-15 00:59:00.679944
1885,315,101,37.93,2026-09-16 09:43:13.102493
1886,315,102,99.91,2026-09-16 09:43:13.102493
1887,315,103,106.28,2026-09-16 09:43:13.102493
1888,315,104,46.36,2026-09-16 09:43:13.102493
1889,315,105,68.73,2026-09-16 09:43:13.102493
1890,315,106,44.89,2026-09-16 09:43:13.102493
1891,316,101,94.73,2026-09-27 05:41:50.817400
1892,316,102,113.71,2026-09-27 05:41:50.817400
1893,316,103,77.48,2026-09-27 05:41:50.817400
1894,316,104,53.3,2026-09-27 05:41:50.817400
1895,316,105,34.75,2026-09-27 05:41:50.817400
1896,316,106,95.35,2026-09-27 05:41:50.817400
1897,317,101,77.92,2026-09-27 14:57:45.165417
1898,317,102,80.8,2026-09-27 14:57:45.165417
1899,317,103,84.05,2026-09-27 14:57:45.165417
1900,317,104,44.96,2026-09-27 14:57:45.165417
1901,317,105,64.18,2026-09-27 14:57:45.165417
1902,317,106,85.55,2026-09-27 14:57:45.165417
1903,318,101,90.0,2026-10-02 02:03:16.303250
1904,318,102,86.1,2026-10-02 02:03:16.303250
1905,318,103,84.22,2026-10-02 02:03:16.303250
1906,318,104,74.08,2026-10-02 02:03:16.303250
1907,318,105,77.58,2026-10-02 02:03:16.303250
1908,318,106,60.1,2026-10-02 02:03:16.303250
1909,319,101,113.04,2026-10-04 09:00:37.640239
1910,319,102,75.21,2026-10-04 09:00:37.640239
1911,319,103,59.51,2026-10-04 09:00:37.640239
1912,319,104,96.34,2026-10-04 09:00:37.640239
1913,319,105,33.3,2026-10-04 09:00:37.640239
1914,319,106,72.73,2026-10-04 09:00:37.640239
1915,320,101,96.66,2026-10-07 00:34:16.132526
1916,320,102,73.65,2026-10-07 00:34:16.132526
1917,320,103,37.69,2026-10-07 00:34:16.132526
1918,320,104,117.52,2026-10-07 00:34:16.132526
1919,320,105,76.62,2026-10-07 00:34:16.132526
1920,320,106,85.28,2026-10-07 00:34:16.132526
1921,321,101,81.99,2026-10-19 00:12:01.882505
1922,321,102,81.38,2026-10-19 00:12:01.882505
1923,321,103,59.92,2026-10-19 00:12:01.882505
1924,321,104,58.4,2026-10-19 00:12:01.882505
1925,321,105,39.6,2026-10-19 00:12:01.882505
1926,321,106,63.01,2026-10-19 00:12:01.882505
1927,322,101,33.63,2026-10-27 16:33:01.193387
1928,322,102,59.36,2026-10-27 16:33:01.193387
1929,322,103,72.17,2026-10-27 16:33:01.193387
1930,322,104,43.32,2026-10-27 16:33:01.193387
1931,322,105,118.62,2026-10-27 16:33:01.193387
1932,322,106,48.82,2026-10-27 16:33:01.193387
1933,323,101,99.22,2026-10-28 08:38:02.102463
1934,323,102,68.3,2026-10-28 08:38:02.102463
1935,323,103,80.89,2026-10-28 08:38:02.102463
1936,323,104,31.89,2026-10-28 08:38:02.102463
1937,323,105,33.1,2026-10-28 08:38:02.102463
1938,323,106,70.12,2026-10-28 08:38:02.102463
1939,324,101,112.19,2026-11-07 22:41:27.915214
1940,324,102,64.92,2026-11-07 22:41:27.915214
1941,324,103,104.66,2026-11-07 22:41:27.915214
1942,324,104,42.03,2026-11-07 22:41:27.915214
1943,324,105,114.19,2026-11-07 22:41:27.915214
1944,324,106,97.63,2026-11-07 22:41:27.915214
1945,325,101,62.71,2026-11-14 19:26:13.034852
1946,325,102,114.44,2026-11-14 19:26:13.034852
1947,325,103,54.8,2026-11-14 19:26:13.034852
1948,325,104,59.9,2026-11-14 19:26:13.034852
1949,325,105,93.07,2026-11-14 19:26:13.034852
1950,325,106,98.88,2026-11-14 19:26:13.034852
1951,326,101,55.45,2026-11-18 18:10:28.146846
1952,326,102,57.4,2026-11-18 18:10:28.146846
1953,326,103,118.47,2026-11-18 18:10:28.146846
1954,326,104,87.85,2026-11-18 18:10:28.146846
1955,326,105,94.59,2026-11-18 18:10:28.146846
1956,326,106,117.9,2026-11-18 18:10:28.146846
1957,327,101,96.81,2026-11-22 10:40:43.648167
1958,327,102,50.55,2026-11-22 10:40:43.648167
1959,327,103,35.26,2026-11-22 10:40:43.648167
1960,327,104,56.99,2026-11-22 10:40:43.648167
1961,327,105,72.69,2026-11-22 10:40:43.648167
1962,327,106,45.12,2026-11-22 10:40:43.648167
1963,328,101,82.39,2026-12-07 15:41:04.097737
1964,328,102,101.8,2026-12-07 15:41:04.097737
1965,328,103,107.79,2026-12-07 15:41:04.097737
1966,328,104,71.12,2026-12-07 15:41:04.097737
1967,328,105,72.76,2026-12-07 15:41:04.097737
1968,328,106,64.74,2026-12-07 15:41:04.097737
1969,329,101,109.0,2026-12-09 01:21:38.578486
1970,329,102,48.36,2026-12-09 01:21:38.578486
1971,329,103,104.38,2026-12-09 01:21:38.578486
1972,329,104,80.19,2026-12-09 01:21:38.578486
1973,329,105,34.91,2026-12-09 01:21:38.578486
1974,329,106,117.47,2026-12-09 01:21:38.578486
1975,330,101,50.47,2026-12-09 13:09:02.171083
1976,330,102,44.96,2026-12-09 13:09:02.171083
1977,330,103,59.95,2026-12-09 13:09:02.171083
1978,330,104,114.59,2026-12-09 13:09:02.171083
1979,330,105,60.87,2026-12-09 13:09:02.171083
1980,330,106,118.93,2026-12-09 13:09:02.171083
1981,331,101,93.87,2026-12-13 19:31:08.070883
1982,331,102,118.53,2026-12-13 19:31:08.070883
1983,331,103,34.52,2026-12-13 19:31:08.070883
1984,331,104,38.7,2026-12-13 19:31:08.070883
1985,331,105,94.84,2026-12-13 19:31:08.070883
1986,331,106,55.36,2026-12-13 19:31:08.070883
1987,332,101,31.97,2026-12-23 21:38:54.193478
1988,332,102,99.7,2026-12-23 21:38:54.193478
1989,332,103,42.1,2026-12-23 21:38:54.193478
1990,332,104,72.09,2026-12-23 21:38:54.193478
1991,332,105,84.53,2026-12-23 21:38:54.193478
1992,332,106,68.55,2026-12-23 21:38:54.193478
1993,333,101,65.03,2026-12-24 19:47:14.186352
1994,333,102,109.87,2026-12-24 19:47:14.186352
1995,333,103,110.45,2026-12-24 19:47:14.186352
1996,333,104,60.22,2026-12-24 19:47:14.186352
1997,333,105,85.36,2026-12-24 19:47:14.186352
1998,333,106,113.42,2026-12-24 19:47:14.186352
1999,334,101,43.91,2026-12-28 13:27:27.396887
2000,334,102,69.56,2026-12-28 13:27:27.396887
2001,334,103,75.94,2026-12-28 13:27:27.396887
2002,334,104,53.29,2026-12-28 13:27:27.396887
2003,334,105,58.48,2026-12-28 13:27:27.396887
2004,334,106,37.83,2026-12-28 13:27:27.396887
2005,335,101,117.03,2027-01-13 02:27:30.471613
2006,335,102,81.41,2027-01-13 02:27:30.471613
2007,335,103,107.71,2027-01-13 02:27:30.471613
2008,335,104,42.55,2027-01-13 02:27:30.471613
2009,335,105,81.23,2027-01-13 02:27:30.471613
2010,335,106,108.12,2027-01-13 02:27:30.471613
2011,336,101,77.35,2027-01-15 15:36:27.743916
2012,336,102,91.9,2027-01-15 15:36:27.743916
2013,336,103,54.61,2027-01-15 15:36:27.743916
2014,336,104,96.28,2027-01-15 15:36:27.743916
2015,336,105,34.65,2027-01-15 15:36:27.743916
2016,336,106,34.44,2027-01-15 15:36:27.743916
2017,337,101,58.41,2027-01-17 18:17:43.395892
2018,337,102,74.19,2027-01-17 18:17:43.395892
2019,337,103,58.87,2027-01-17 18:17:43.395892
2020,337,104,47.3,2027-01-17 18:17:43.395892
2021,337,105,57.85,2027-01-17 18:17:43.395892
2022,337,106,117.74,2027-01-17 18:17:43.395892
2023,338,101,51.74,2027-01-19 12:10:03.964779
2024,338,102,91.32,2027-01-19 12:10:03.964779
2025,338,103,94.44,2027-01-19 12:10:03.964779
2026,338,104,84.66,2027-01-19 12:10:03.964779
2027,338,105,37.97,2027-01-19 12:10:03.964779
2028,338,106,90.92,2027-01-19 12:10:03.964779
2029,339,101,49.57,2027-02-01 03:47:03.663672
2030,339,102,63.0,2027-02-01 03:47:03.663672
2031,339,103,65.18,2027-02-01 03:47:03.663672
2032,339,104,117.88,2027-02-01 03:47:03.663672
2033,339,105,115.92,2027-02-01 03:47:03.663672
2034,339,106,102.01,2027-02-01 03:47:03.663672
2035,340,101,66.83,2027-02-03 00:28:03.177758
2036,340,102,59.64,2027-02-03 00:28:03.177758
2037,340,103,92.4,2027-02-03 00:28:03.177758
2038,340,104,98.96,2027-02-03 00:28:03.177758
2039,340,105,57.37,2027-02-03 00:28:03.177758
2040,340,106,103.05,2027-02-03 00:28:03.177758
2041,341,101,95.43,2027-02-08 02:50:05.752188
2042,341,102,92.36,2027-02-08 02:50:05.752188
2043,341,103,118.86,2027-02-08 02:50:05.752188
2044,341,104,50.26,2027-02-08 02:50:05.752188
2045,341,105,89.61,2027-02-08 02:50:05.752188
2046,341,106,84.87,2027-02-08 02:50:05.752188
2047,342,101,60.04,2027-02-11 06:14:49.462280
2048,342,102,82.14,2027-02-11 06:14:49.462280
2049,342,103,110.01,2027-02-11 06:14:49.462280
2050,342,104,81.24,2027-02-11 06:14:49.462280
2051,342,105,86.86,2027-02-11 06:14:49.462280
2052,342,106,76.69,2027-02-11 06:14:49.462280
2053,343,101,74.28,2027-02-16 11:19:22.432526
2054,343,102,57.92,2027-02-16 11:19:22.432526
2055,343,103,46.36,2027-02-16 11:19:22.432526
2056,343,104,75.37,2027-02-16 11:19:22.432526
2057,343,105,59.05,2027-02-16 11:19:22.432526
2058,343,106,53.23,2027-02-16 11:19:22.432526
2059,344,101,93.69,2027-02-22 08:04:52.458930
2060,344,102,39.56,2027-02-22 08:04:52.458930
2061,344,103,99.83,2027-02-22 08:04:52.458930
2062,344,104,102.72,2027-02-22 08:04:52.458930
2063,344,105,99.1,2027-02-22 08:04:52.458930
2064,344,106,40.26,2027-02-22 08:04:52.458930
2065,345,101,81.96,2027-03-03 05:29:16.664576
2066,345,102,88.18,2027-03-03 05:29:16.664576
2067,345,103,71.25,2027-03-03 05:29:16.664576
2068,345,104,77.58,2027-03-03 05:29:16.664576
2069,345,105,33.09,2027-03-03 05:29:16.664576
2070,345,106,87.51,2027-03-03 05:29:16.664576
2071,346,101,119.79,2027-03-14 19:07:18.770060
2072,346,102,53.72,2027-03-14 19:07:18.770060
2073,346,103,55.12,2027-03-14 19:07:18.770060
2074,346,104,113.76,2027-03-14 19:07:18.770060
2075,346,105,32.22,2027-03-14 19:07:18.770060
2076,346,106,92.7,2027-03-14 19:07:18.770060
2077,347,101,117.7,2027-03-23 14:29:25.421080
2078,347,102,117.8,2027-03-23 14:29:25.421080
2079,347,103,35.87,2027-03-23 14:29:25.421080
2080,347,104,103.97,2027-03-23 14:29:25.421080
2081,347,105,88.17,2027-03-23 14:29:25.421080
2082,347,106,88.26,2027-03-23 14:29:25.421080
2083,348,101,72.21,2027-04-02 15:29:42.612401
2084,348,102,113.57,2027-04-02 15:29:42.612401
2085,348,103,87.7,2027-04-02 15:29:42.612401
2086,348,104,58.05,2027-04-02 15:29:42.612401
2087,348,105,77.28,2027-04-02 15:29:42.612401
2088,348,106,35.94,2027-04-02 15:29:42.612401
2089,349,101,73.01,2027-04-06 11:43:40.669642
2090,349,102,61.98,2027-04-06 11:43:40.669642
2091,349,103,91.43,2027-04-06 11:43:40.669642
2092,349,104,89.6,2027-04-06 11:43:40.669642
2093,349,105,94.38,2027-04-06 11:43:40.669642
2094,349,106,54.13,2027-04-06 11:43:40.669642
2095,350,101,112.0,2027-04-19 23:50:51.473563
2096,350,102,103.85,2027-04-19 23:50:51.473563
2097,350,103,98.4,2027-04-19 23:50:51.473563
2098,350,104,34.39,2027-04-19 23:50:51.473563
2099,350,105,105.94,2027-04-19 23:50:51.473563
2100,350,106,69.42,2027-04-19 23:50:51.473563
2101,351,101,38.22,2027-04-23 08:09:57.922377
2102,351,102,98.1,2027-04-23 08:09:57.922377
2103,351,103,82.42,2027-04-23 08:09:57.922377
2104,351,104,46.79,2027-04-23 08:09:57.922377
